subscription_id,account_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag
S-b75eaa,A-bf7919,2024-12-24,,Basic,12,228,2736,False,False,False,False,monthly,False
S-106283,A-a45270,2024-07-27,,Enterprise,23,4577,54924,False,False,False,False,annual,True
S-f093d0,A-f19b24,2024-03-17,,Pro,29,1421,17052,False,False,False,False,monthly,True
S-9c19fe,A-bd4513,2024-12-20,,Enterprise,50,9950,119400,False,False,False,False,monthly,False
S-f27134,A-d4ac0e,2024-09-17,,Basic,29,551,6612,False,False,False,False,annual,True
S-ef83b4,A-a09355,2024-11-04,,Enterprise,33,6567,78804,False,False,False,False,monthly,True
S-00fcc5,A-40de06,2023-06-23,,Basic,62,1178,14136,False,False,False,False,annual,False
S-a6f0f1,A-d792a6,2024-04-26,,Pro,4,196,2352,False,False,False,False,annual,True
S-2c4527,A-6965e1,2024-12-22,,Pro,13,637,7644,False,False,False,False,annual,True
S-0144ac,A-5a215a,2024-03-13,,Enterprise,87,17313,207756,False,False,False,False,monthly,True
S-8a50a0,A-cb5333,2024-12-11,,Basic,33,627,7524,False,False,False,False,monthly,True
S-363c29,A-e7beab,2023-10-23,2024-08-21,Enterprise,21,4179,50148,False,False,False,True,annual,True
S-f28cde,A-cdf020,2024-07-13,,Pro,23,1127,13524,False,True,False,False,annual,True
S-ef00f5,A-e36807,2024-09-06,,Basic,6,114,1368,False,False,False,False,annual,True
S-dbe2ac,A-5f7781,2024-09-13,,Basic,22,418,5016,False,True,False,False,annual,True
S-b8fcc5,A-dbc825,2024-06-29,2024-11-20,Basic,85,1615,19380,False,True,False,True,annual,False
S-37b6b2,A-4c6f11,2024-05-10,,Pro,24,1176,14112,False,False,False,False,annual,False
S-a83bf1,A-089363,2023-11-04,,Basic,40,760,9120,False,False,False,False,monthly,False
S-e301c9,A-1e1b80,2024-09-22,,Enterprise,50,0,0,True,False,False,False,monthly,True
S-762cae,A-6e08f3,2024-08-11,,Pro,18,882,10584,False,False,False,False,annual,True
S-261a8d,A-b2225d,2024-09-01,,Pro,47,2303,27636,False,True,False,False,monthly,True
S-1c5955,A-378b99,2024-10-07,,Pro,12,588,7056,False,False,False,False,annual,True
S-a99771,A-3c1a3f,2023-12-18,,Basic,25,0,0,True,False,False,False,annual,True
S-ad02b5,A-c58f49,2024-10-05,,Enterprise,70,13930,167160,False,True,False,False,monthly,True
S-e267d1,A-4a4c2d,2023-12-25,,Enterprise,54,10746,128952,False,False,False,False,annual,False
S-0c4162,A-a8b49c,2023-11-24,,Basic,19,0,0,True,False,False,False,monthly,True
S-49b640,A-956988,2024-12-02,,Enterprise,9,1791,21492,False,False,False,False,monthly,True
S-327a60,A-1f0ac7,2024-05-03,,Basic,47,893,10716,False,False,False,False,annual,True
S-9a41e6,A-9289f6,2024-03-14,,Enterprise,10,1990,23880,False,False,False,False,annual,True
S-e1081c,A-5fe118,2024-12-05,,Enterprise,39,7761,93132,False,False,False,False,monthly,True
S-f44c76,A-58b9ff,2024-09-24,,Pro,14,686,8232,False,False,False,False,monthly,True
S-8e169f,A-0dbdc6,2023-06-14,,Pro,30,0,0,True,False,False,False,annual,True
S-68e134,A-dbc825,2024-05-20,,Basic,19,361,4332,False,False,False,False,monthly,True
S-7820a5,A-019782,2023-08-16,,Pro,15,735,8820,False,False,False,False,monthly,True
S-d8c527,A-0a62f5,2024-12-21,,Basic,25,475,5700,False,False,False,False,monthly,True
S-d30894,A-71615e,2024-06-27,,Enterprise,15,2985,35820,False,False,False,False,annual,True
S-632337,A-7da956,2024-09-26,2024-12-29,Enterprise,14,2786,33432,False,False,False,True,monthly,True
S-3d4f7a,A-ed510f,2024-12-21,,Pro,42,2058,24696,False,False,False,False,monthly,True
S-956036,A-d922bf,2023-10-29,,Enterprise,30,5970,71640,False,False,False,False,annual,True
S-873a22,A-fabe19,2024-12-16,,Enterprise,12,2388,28656,False,True,False,False,monthly,False
S-868325,A-ac85cd,2024-08-02,,Basic,53,1007,12084,False,False,False,False,monthly,True
S-0e8b21,A-8adedc,2024-08-21,,Basic,22,418,5016,False,False,False,False,monthly,True
S-f50afe,A-117171,2024-11-11,,Basic,45,855,10260,False,False,False,False,annual,True
S-28a4b7,A-1e1b80,2023-12-16,,Enterprise,50,9950,119400,False,False,False,False,annual,True
S-3d46f8,A-3932db,2023-12-10,,Basic,23,437,5244,False,False,False,False,monthly,True
S-bc0806,A-d792a6,2024-07-04,,Enterprise,4,796,9552,False,False,False,False,monthly,True
S-9171f0,A-43a9e3,2024-03-26,,Basic,27,513,6156,False,False,False,False,annual,True
S-38eb77,A-417d2f,2024-02-02,2024-05-03,Enterprise,26,5174,62088,False,True,False,True,monthly,True
S-f3ff06,A-249769,2024-10-18,,Pro,8,392,4704,False,False,False,False,annual,True
S-ecb8d5,A-df1e44,2024-12-17,,Basic,35,665,7980,False,False,False,False,annual,True
S-1fddda,A-51ec1b,2024-08-05,,Enterprise,18,3582,42984,False,False,False,False,monthly,False
S-876f0b,A-4c56c9,2024-05-21,,Basic,9,171,2052,False,False,False,False,annual,True
S-5a5bdb,A-96bbc6,2024-09-08,,Pro,64,3136,37632,False,False,False,False,annual,True
S-76a214,A-00bed1,2024-05-14,,Enterprise,49,9751,117012,False,False,False,False,annual,True
S-4a89a7,A-10b8f2,2023-04-19,,Basic,47,893,10716,False,False,False,False,monthly,False
S-c43a91,A-0e966d,2024-09-06,,Pro,13,637,7644,False,False,False,False,annual,True
S-0a8200,A-5b1bcd,2024-01-20,,Enterprise,73,14527,174324,False,False,False,False,annual,True
S-ece5a5,A-9ee962,2023-08-27,,Pro,30,1470,17640,False,False,False,False,annual,False
S-80ed6b,A-b7b7b7,2024-07-29,,Pro,24,1176,14112,False,False,False,False,annual,True
S-19950d,A-f9cc74,2024-10-28,,Pro,30,1470,17640,False,False,False,False,annual,False
S-aaf847,A-ffc04f,2024-09-19,,Enterprise,13,2587,31044,False,False,False,False,monthly,False
S-5d0f41,A-956988,2024-12-18,,Pro,23,1127,13524,False,False,False,False,monthly,True
S-d041d2,A-054577,2024-12-01,,Pro,2,0,0,True,False,False,False,monthly,True
S-4c6ee1,A-8bde0c,2024-12-23,,Pro,15,735,8820,False,False,False,False,annual,True
S-991d05,A-cdf020,2024-01-25,,Pro,39,1911,22932,False,False,False,False,annual,False
S-a3ab14,A-fdfc91,2024-07-31,2024-11-10,Pro,29,1421,17052,False,False,False,True,annual,False
S-70c743,A-a2485e,2024-08-17,,Pro,68,3332,39984,False,False,False,False,annual,False
S-c52d77,A-6e7827,2023-11-05,,Pro,1,49,588,False,True,False,False,monthly,False
S-5d5250,A-afa505,2024-08-12,,Pro,70,3430,41160,False,False,True,False,monthly,True
S-5f40a3,A-6da850,2024-12-28,,Basic,5,0,0,True,False,False,False,monthly,False
S-b23d8d,A-2d1036,2024-11-21,,Basic,69,1311,15732,False,False,False,False,annual,True
S-87db32,A-526d93,2024-04-24,,Enterprise,49,9751,117012,False,False,False,False,monthly,False
S-38dcab,A-ad3abd,2024-03-25,2024-09-11,Basic,44,836,10032,False,False,False,True,annual,True
S-aa7247,A-c7ffc2,2024-08-15,,Basic,30,570,6840,False,False,False,False,monthly,True
S-58ccb4,A-bb1486,2024-11-18,,Pro,41,2009,24108,False,False,True,False,monthly,True
S-3b5458,A-98a59a,2024-09-12,,Enterprise,56,11144,133728,False,False,False,False,monthly,True
S-a9b8a2,A-b78bf8,2024-11-25,,Pro,33,1617,19404,False,False,False,False,annual,True
S-41cf50,A-fa2041,2024-07-23,,Enterprise,15,2985,35820,False,False,False,False,monthly,False
S-48d2b5,A-9c18c4,2023-08-09,2024-10-14,Basic,12,228,2736,False,False,False,True,monthly,True
S-be655e,A-7f29a7,2024-11-24,,Basic,41,779,9348,False,False,False,False,annual,True
S-8985d3,A-016043,2024-12-02,,Basic,26,494,5928,False,False,False,False,monthly,False
S-9bf1a0,A-3932db,2024-03-06,,Basic,41,779,9348,False,False,False,False,monthly,True
S-4571b1,A-df1e44,2024-06-28,,Basic,12,228,2736,False,False,False,False,annual,False
S-1b4be3,A-b44e3e,2024-04-15,,Pro,40,1960,23520,False,True,False,False,annual,True
S-ab37ae,A-f92792,2024-09-11,,Basic,6,0,0,True,False,False,False,monthly,True
S-c23126,A-a45270,2024-10-31,,Enterprise,11,2189,26268,False,False,False,False,annual,False
S-150930,A-592832,2024-09-26,,Enterprise,42,8358,100296,False,False,False,False,monthly,False
S-7dcec3,A-c37601,2024-12-17,2024-12-29,Enterprise,15,2985,35820,False,False,False,True,annual,True
S-88338a,A-503d5a,2024-12-19,,Enterprise,56,11144,133728,False,False,False,False,annual,False
S-869430,A-9affe6,2024-02-16,,Pro,29,1421,17052,False,False,False,False,monthly,True
S-5e6790,A-ba6516,2024-03-17,,Pro,27,1323,15876,False,False,False,False,monthly,False
S-55ef07,A-94f8c9,2024-08-11,,Enterprise,13,2587,31044,False,False,False,False,annual,True
S-8cc2e2,A-4437e4,2024-02-12,,Pro,27,1323,15876,False,False,False,False,monthly,True
S-f71bb0,A-e51ec7,2024-04-18,,Enterprise,2,398,4776,False,True,False,False,annual,False
S-cb7ea9,A-51ec1b,2024-04-01,,Enterprise,7,1393,16716,False,True,True,False,monthly,True
S-9c06f8,A-692f18,2024-04-05,,Pro,19,931,11172,False,False,False,False,annual,True
S-637b20,A-ac9111,2024-02-18,,Enterprise,56,0,0,True,False,False,False,monthly,True
S-0b46b0,A-de24d5,2024-11-19,,Enterprise,7,1393,16716,False,False,False,False,monthly,True
S-071ade,A-aa9511,2024-11-07,,Basic,23,437,5244,False,False,True,False,annual,True
S-08a5fd,A-b9eed8,2024-10-24,,Enterprise,34,6766,81192,False,False,False,False,monthly,True
S-acf8ce,A-78f02b,2024-12-06,,Pro,179,8771,105252,False,False,False,False,monthly,False
S-104941,A-fdfc91,2023-07-30,,Basic,29,551,6612,False,True,False,False,monthly,True
S-a91e0c,A-22f2df,2024-12-29,,Enterprise,5,995,11940,False,False,True,False,monthly,True
S-115423,A-7f8241,2023-08-05,,Pro,34,1666,19992,False,False,False,False,annual,True
S-6ef81d,A-0b0d6d,2024-12-30,2024-12-31,Basic,25,475,5700,False,False,False,True,annual,True
S-fe25ff,A-410e86,2024-11-29,,Enterprise,24,4776,57312,False,False,False,False,annual,True
S-c3d2f9,A-1d5444,2024-04-04,,Basic,24,456,5472,False,False,False,False,annual,True
S-decbf7,A-a33200,2024-11-26,,Enterprise,29,5771,69252,False,False,False,False,annual,False
S-ae4310,A-5790f4,2024-12-22,,Pro,20,0,0,True,False,False,False,monthly,True
S-9e8ce0,A-7f29a7,2024-11-28,,Pro,41,2009,24108,False,False,False,False,annual,True
S-6d51c5,A-2f6a32,2024-10-25,,Pro,23,1127,13524,False,False,False,False,annual,True
S-c0127d,A-5c9849,2024-12-03,,Enterprise,19,0,0,True,False,False,False,monthly,True
S-9b08ae,A-ccabf0,2023-12-29,,Pro,21,1029,12348,False,False,False,False,monthly,True
S-26836c,A-4437e4,2023-11-20,,Basic,9,0,0,True,False,False,False,monthly,True
S-a603dd,A-560d27,2024-11-12,,Basic,23,437,5244,False,False,False,False,monthly,True
S-94b283,A-186a44,2024-10-28,,Basic,20,0,0,True,False,False,False,monthly,True
S-f7b517,A-427b69,2024-12-09,,Pro,17,0,0,True,False,False,False,monthly,True
S-09c1df,A-b7724f,2024-09-15,2024-10-02,Pro,1,49,588,False,False,False,True,annual,True
S-50aaaa,A-af0cd2,2023-01-12,,Pro,19,931,11172,False,False,False,False,monthly,True
S-fbee8e,A-8ed5dd,2024-04-25,,Enterprise,5,995,11940,False,True,False,False,annual,True
S-7e145e,A-0b0d6d,2024-12-31,,Enterprise,52,10348,124176,False,False,False,False,annual,True
S-0e12c9,A-bcf87c,2024-12-10,,Basic,51,0,0,True,False,False,False,monthly,True
S-4f3461,A-b78bf8,2024-12-18,,Enterprise,33,0,0,True,False,False,False,monthly,True
S-56886a,A-e19ff6,2024-08-11,,Enterprise,3,0,0,True,False,False,False,annual,False
S-fd0d21,A-2446e3,2024-09-02,,Basic,27,0,0,True,False,False,False,annual,False
S-f0081e,A-b7ef83,2024-12-06,2024-12-10,Enterprise,45,8955,107460,False,False,False,True,monthly,True
S-cf30e2,A-2789e3,2024-12-14,,Pro,11,0,0,True,False,False,False,monthly,True
S-3c9178,A-17939a,2024-12-29,,Basic,11,209,2508,False,False,False,False,monthly,False
S-86a4e3,A-e693b6,2023-08-01,,Basic,55,1045,12540,False,False,False,False,annual,True
S-27514e,A-3f9cc0,2024-07-21,,Basic,22,418,5016,False,False,True,False,monthly,True
S-aea1bf,A-d49cc5,2024-05-10,,Pro,50,2450,29400,False,False,False,False,monthly,True
S-41128b,A-45ce7a,2024-11-13,,Enterprise,16,3184,38208,False,False,False,False,monthly,True
S-a80c62,A-bad8c1,2024-02-22,,Enterprise,12,2388,28656,False,True,False,False,monthly,True
S-d7497b,A-39b19f,2024-11-07,,Basic,13,247,2964,False,False,False,False,monthly,True
S-0e7e70,A-50f3f7,2024-05-15,,Pro,31,1519,18228,False,False,False,False,annual,True
S-2f0815,A-22d9d2,2024-10-14,,Pro,8,392,4704,False,False,False,False,monthly,True
S-06770c,A-1b7577,2024-11-15,,Basic,81,1539,18468,False,False,False,False,monthly,True
S-a525b3,A-df10db,2023-12-05,,Pro,7,343,4116,False,True,False,False,monthly,False
S-f030d4,A-7e0a10,2024-12-30,,Enterprise,70,13930,167160,False,False,False,False,annual,True
S-b83d8d,A-86902e,2024-12-11,,Enterprise,34,6766,81192,False,False,False,False,annual,True
S-e78c09,A-b9f5b1,2024-10-15,,Enterprise,15,2985,35820,False,False,False,False,annual,True
S-19465f,A-039727,2024-11-12,,Basic,25,475,5700,False,False,False,False,monthly,True
S-b45bc6,A-425e76,2023-08-18,2023-11-01,Enterprise,32,6368,76416,False,False,False,True,monthly,True
S-35ff7e,A-271f46,2024-06-09,,Basic,38,722,8664,False,False,False,False,annual,True
S-f932c0,A-1b7577,2024-11-02,,Basic,14,0,0,True,False,False,False,annual,True
S-c58b17,A-e1462e,2024-07-07,,Pro,46,2254,27048,False,False,False,False,annual,True
S-b32a70,A-3ce5b8,2024-09-30,,Basic,8,152,1824,False,False,False,False,monthly,True
S-e3dff3,A-e98302,2024-07-14,,Pro,23,1127,13524,False,False,False,False,annual,True
S-2b2fa8,A-ed510f,2024-05-16,,Pro,42,2058,24696,False,True,False,False,annual,True
S-6b3ac8,A-7641d3,2024-08-03,,Pro,61,2989,35868,False,False,True,False,monthly,True
S-e964b6,A-bcbe98,2024-12-30,,Basic,46,874,10488,False,False,False,False,monthly,True
S-6c1ca6,A-e1b9cd,2024-12-05,,Pro,40,1960,23520,False,False,False,False,monthly,False
S-ce887e,A-cd458b,2024-10-04,,Enterprise,10,1990,23880,False,False,False,False,annual,True
S-95c2e3,A-86cdb4,2024-12-19,,Pro,8,392,4704,False,False,False,False,monthly,True
S-f55146,A-417d2f,2024-09-21,,Enterprise,14,0,0,True,False,False,False,annual,True
S-04ec2f,A-faa28c,2024-02-11,,Pro,48,2352,28224,False,False,False,False,annual,True
S-89a8a2,A-72799b,2024-10-21,,Pro,61,2989,35868,False,False,False,False,annual,True
S-ac8fd3,A-484819,2024-11-13,,Enterprise,18,3582,42984,False,True,False,False,monthly,True
S-70addb,A-692f18,2024-10-05,,Basic,10,190,2280,False,False,False,False,monthly,False
S-1261fb,A-fd7ad3,2024-11-29,,Pro,1,49,588,False,False,False,False,monthly,False
S-561d54,A-0a282f,2024-11-10,,Pro,1,49,588,False,False,False,False,annual,True
S-f6f848,A-c37601,2024-12-28,,Pro,6,294,3528,False,False,False,False,annual,True
S-c021c2,A-bd4708,2024-07-24,,Enterprise,37,7363,88356,False,False,False,False,annual,True
S-b91501,A-ce66f8,2024-07-19,,Pro,29,1421,17052,False,False,False,False,annual,True
S-d507da,A-aa9511,2023-11-01,,Enterprise,23,4577,54924,False,False,False,False,annual,True
S-6bf118,A-50f3f7,2024-11-06,,Basic,117,2223,26676,False,False,False,False,monthly,True
S-f2f40c,A-7f4db3,2024-06-29,,Enterprise,45,8955,107460,False,False,False,False,annual,True
S-a9bfe0,A-4bfa33,2024-12-12,2024-12-29,Pro,9,441,5292,False,False,False,True,monthly,False
S-96bb5c,A-832ec2,2024-05-26,,Basic,12,228,2736,False,True,False,False,monthly,False
S-fd12a3,A-ed510f,2023-07-17,2023-10-09,Basic,42,798,9576,False,False,False,True,annual,False
S-7e5af5,A-1d5444,2024-03-19,,Basic,24,456,5472,False,False,False,False,annual,True
S-3a5c75,A-a8d89d,2024-12-05,,Basic,17,323,3876,False,False,False,False,annual,True
S-211bc2,A-3b5cd1,2024-11-24,,Enterprise,13,2587,31044,False,False,False,False,annual,False
S-1f5faf,A-34ea2f,2024-10-03,2024-12-20,Enterprise,8,0,0,True,False,False,True,monthly,False
S-54b286,A-0532a9,2024-12-20,,Pro,26,1274,15288,False,True,False,False,monthly,False
S-8cfc1b,A-798a3f,2024-08-14,,Enterprise,26,5174,62088,False,False,False,False,annual,True
S-3c3a3e,A-0baac2,2024-06-02,2024-09-13,Enterprise,29,5771,69252,False,False,False,True,annual,True
S-d735d1,A-0f3e88,2023-09-23,,Basic,24,456,5472,False,False,False,False,monthly,True
S-87b9f7,A-39868b,2024-11-28,,Basic,17,0,0,True,False,False,False,annual,False
S-bfc2c2,A-7f8241,2023-09-06,,Pro,34,1666,19992,False,False,False,False,monthly,True
S-d19da0,A-7da956,2024-11-04,,Basic,13,247,2964,False,False,False,False,annual,True
S-683e1e,A-91e948,2024-11-09,,Enterprise,41,8159,97908,False,False,False,False,monthly,True
S-b38152,A-f97b9a,2024-04-14,,Enterprise,30,5970,71640,False,False,False,False,annual,True
S-5f4cc6,A-378b99,2024-10-14,,Pro,16,0,0,True,False,False,False,monthly,True
S-0fa88d,A-54ecc2,2024-09-27,,Basic,6,114,1368,False,False,False,False,monthly,True
S-0d4d11,A-d77f4c,2023-11-10,,Basic,41,0,0,True,False,True,False,monthly,True
S-21393c,A-65a46c,2024-04-14,,Enterprise,9,1791,21492,False,True,False,False,monthly,True
S-cdde2b,A-c7ffc2,2023-07-19,,Basic,30,570,6840,False,True,False,False,monthly,False
S-965b1c,A-a8d89d,2024-06-16,,Pro,14,686,8232,False,False,False,False,monthly,True
S-b4dd00,A-4c56c9,2024-12-24,,Basic,52,988,11856,False,False,False,False,annual,True
S-c284ce,A-0f3e88,2024-02-03,,Enterprise,11,2189,26268,False,False,False,False,monthly,True
S-4d260c,A-d5a319,2023-06-27,,Pro,15,0,0,True,False,False,False,annual,True
S-d9821f,A-faa28c,2024-06-20,,Basic,48,912,10944,False,False,False,False,annual,True
S-dd8371,A-fa2041,2024-07-25,,Basic,15,285,3420,False,False,False,False,annual,True
S-7ab68f,A-bcbe98,2024-09-18,,Basic,46,0,0,True,False,False,False,annual,True
S-c619d6,A-ae052e,2024-09-02,,Pro,39,1911,22932,False,False,False,False,annual,True
S-4e00a0,A-eb7c38,2024-11-01,,Pro,14,686,8232,False,False,False,False,annual,True
S-a0af0a,A-e60f9d,2024-12-19,,Enterprise,29,5771,69252,False,False,False,False,monthly,True
S-a67e83,A-c4ea60,2024-10-28,,Pro,18,882,10584,False,False,False,False,monthly,True
S-9c735f,A-d49cc5,2024-07-06,,Basic,50,950,11400,False,False,False,False,annual,True
S-4970c1,A-56962b,2024-09-03,,Basic,163,3097,37164,False,False,False,False,annual,True
S-a46dd4,A-5a215a,2024-09-18,,Enterprise,87,17313,207756,False,False,False,False,annual,True
S-96ead2,A-6a4e2d,2024-09-13,,Basic,26,494,5928,False,False,False,False,annual,True
S-4d8633,A-e83938,2024-07-17,,Pro,31,1519,18228,False,False,False,False,monthly,True
S-788739,A-700ade,2024-11-07,,Enterprise,13,2587,31044,False,False,False,False,monthly,True
S-0380a3,A-922109,2024-04-06,,Pro,3,147,1764,False,False,False,False,annual,True
S-e8eb5c,A-dfbd31,2024-09-17,,Pro,43,2107,25284,False,True,False,False,monthly,True
S-cb100e,A-ff79f2,2024-10-21,,Basic,53,1007,12084,False,True,False,False,annual,True
S-c26c22,A-dec005,2023-10-17,,Basic,21,0,0,True,False,False,False,annual,False
S-1cf9b0,A-922109,2024-07-15,2024-12-27,Pro,9,441,5292,False,False,False,True,monthly,False
S-26bf58,A-65a46c,2024-05-05,,Pro,37,1813,21756,False,False,False,False,monthly,True
S-106bf6,A-09540c,2024-08-04,,Basic,67,1273,15276,False,False,False,False,monthly,True
S-511e50,A-3c1a3f,2024-10-13,,Enterprise,1,199,2388,False,False,False,False,annual,True
S-69b070,A-a6d261,2024-09-18,,Enterprise,27,5373,64476,False,True,False,False,annual,True
S-648397,A-5fe118,2024-12-02,,Pro,123,6027,72324,False,False,False,False,monthly,True
S-3ceff3,A-029f69,2024-09-14,,Enterprise,15,2985,35820,False,False,False,False,annual,True
S-3d8c2f,A-51ec1b,2024-10-20,2024-11-27,Pro,23,1127,13524,False,True,True,True,monthly,True
S-1be5a9,A-d26ab4,2024-11-21,,Enterprise,27,5373,64476,False,False,False,False,monthly,True
S-507731,A-e43bf7,2024-06-02,,Pro,44,2156,25872,False,False,False,False,annual,True
S-04b127,A-a6d261,2023-12-13,,Basic,9,171,2052,False,False,False,False,monthly,True
S-e27e43,A-700ade,2024-11-19,,Enterprise,48,9552,114624,False,False,False,False,monthly,True
S-b099ea,A-ac9111,2024-12-21,,Enterprise,21,4179,50148,False,False,False,False,monthly,True
S-dcc084,A-526d93,2024-10-01,,Basic,43,817,9804,False,False,False,False,monthly,True
S-165850,A-d5a319,2023-09-25,,Pro,15,735,8820,False,False,False,False,annual,True
S-367d84,A-68f37c,2023-12-31,,Pro,11,539,6468,False,False,False,False,monthly,True
S-db7c1d,A-4814a3,2024-10-05,,Basic,87,1653,19836,False,False,False,False,monthly,True
S-303f63,A-ba6516,2024-04-03,,Basic,27,513,6156,False,False,False,False,monthly,True
S-f2b79f,A-65aeb5,2024-05-08,,Pro,9,441,5292,False,False,True,False,monthly,False
