ticket_id,account_id,submitted_at,closed_at,resolution_time_hours,priority,first_response_time_minutes,satisfaction_score,escalation_flag
T-26d259,A-712f1c,2023-10-26,2023-10-28 08:00:00,56.0,low,96,4.0,False
T-cc9f02,A-5790f4,2024-10-19,2024-10-20 06:00:00,30.0,urgent,80,,False
T-d3c23c,A-396e5f,2023-08-25,2023-08-25 02:00:00,2.0,low,166,,False
T-35e9e6,A-b7b7b7,2023-08-12,2023-08-13 17:00:00,41.0,medium,37,5.0,False
T-36db9a,A-6a7c9d,2023-03-09,2023-03-11 00:00:00,48.0,high,125,5.0,False
T-9130f4,A-3d957b,2024-03-02,2024-03-03 02:00:00,26.0,high,73,,False
T-52b693,A-e61e98,2024-02-17,2024-02-18 00:00:00,24.0,high,10,5.0,False
T-97f5bb,A-31ab9a,2024-12-25,2024-12-25 21:00:00,21.0,medium,6,3.0,False
T-633a99,A-016043,2024-04-13,2024-04-13 12:00:00,12.0,high,63,,False
T-678cb9,A-463db0,2023-02-08,2023-02-10 18:00:00,66.0,medium,39,4.0,False
T-a5b987,A-158f4e,2023-01-27,2023-01-27 23:00:00,23.0,high,156,,False
T-94fe73,A-3a7284,2024-08-16,2024-08-18 19:00:00,67.0,urgent,56,4.0,False
T-399f72,A-37f969,2023-12-15,2023-12-15 11:00:00,11.0,high,154,3.0,False
T-8f66c9,A-c1dfe1,2024-07-08,2024-07-10 17:00:00,65.0,high,110,,False
T-ec5618,A-1986ca,2024-09-07,2024-09-09 14:00:00,62.0,low,175,3.0,False
T-1160c9,A-afa505,2023-09-24,2023-09-25 13:00:00,37.0,medium,58,3.0,False
T-512f1f,A-fd9422,2023-12-05,2023-12-06 13:00:00,37.0,high,141,3.0,False
T-2d97f8,A-4814a3,2024-02-15,2024-02-16 00:00:00,24.0,urgent,20,4.0,False
T-ce367c,A-533452,2024-07-27,2024-07-27 20:00:00,20.0,urgent,30,,False
T-10fe26,A-560d27,2023-12-22,2023-12-22 04:00:00,4.0,medium,29,5.0,False
T-9bb4f6,A-7f4db3,2024-05-20,2024-05-20 08:00:00,8.0,medium,14,4.0,False
T-a2dd12,A-18793f,2023-10-01,2023-10-02 09:00:00,33.0,high,168,4.0,False
T-1742e2,A-7dacce,2024-02-13,2024-02-14 13:00:00,37.0,high,32,,False
T-a661ac,A-9b9fe9,2023-11-30,2023-12-02 23:00:00,71.0,low,161,4.0,False
T-17de9f,A-3932db,2023-12-14,2023-12-15 10:00:00,34.0,medium,46,,False
T-b7bd24,A-9f0b68,2023-09-11,2023-09-12 13:00:00,37.0,low,78,,False
T-04752b,A-9badbd,2023-03-08,2023-03-09 04:00:00,28.0,high,155,,False
T-90e0e9,A-89ee83,2024-05-14,2024-05-16 03:00:00,51.0,medium,36,4.0,False
T-77863a,A-e60f9d,2024-01-27,2024-01-29 23:00:00,71.0,urgent,132,,False
T-eecc2f,A-c9bb3e,2024-12-05,2024-12-05 04:00:00,4.0,high,73,,False
T-6014e5,A-e7beab,2023-10-16,2023-10-18 09:00:00,57.0,high,161,3.0,False
T-0a20f3,A-7f6b86,2023-07-03,2023-07-05 17:00:00,65.0,medium,156,3.0,False
T-415f6a,A-bd4708,2023-12-03,2023-12-04 05:00:00,29.0,urgent,2,,False
T-afb450,A-e83938,2024-05-22,2024-05-23 17:00:00,41.0,low,171,,False
T-b8b946,A-cc1d8d,2024-04-09,2024-04-11 14:00:00,62.0,medium,126,,False
T-e771c5,A-0f3e88,2024-07-28,2024-07-30 17:00:00,65.0,low,4,,False
T-65eac5,A-b07b56,2023-04-19,2023-04-19 15:00:00,15.0,urgent,104,,False
T-4ad95c,A-118d55,2024-12-03,2024-12-05 02:00:00,50.0,medium,122,,False
T-7bfd11,A-bb1eaa,2024-06-04,2024-06-05 00:00:00,24.0,low,11,,False
T-55f338,A-cdf020,2023-01-16,2023-01-16 12:00:00,12.0,high,5,3.0,False
T-30918a,A-c7ffc2,2024-02-28,2024-03-01 17:00:00,65.0,high,29,3.0,False
T-035ec1,A-df10db,2024-09-11,2024-09-13 21:00:00,69.0,medium,127,3.0,False
T-35cdd0,A-c16101,2024-08-31,2024-08-31 17:00:00,17.0,high,67,,False
T-43635f,A-de58ca,2024-11-05,2024-11-06 10:00:00,34.0,medium,152,4.0,False
T-192ed5,A-3932db,2024-09-22,2024-09-24 13:00:00,61.0,low,74,,False
T-890bef,A-39ddf4,2023-01-11,2023-01-11 07:00:00,7.0,high,109,4.0,False
T-dd8c7f,A-439b2f,2024-01-23,2024-01-24 06:00:00,30.0,urgent,66,,False
T-c88d4c,A-82d8a6,2024-09-09,2024-09-11 05:00:00,53.0,urgent,163,4.0,False
T-30e7ba,A-31ab9a,2024-01-17,2024-01-18 23:00:00,47.0,high,58,,False
T-cfbf16,A-249769,2024-10-12,2024-10-14 15:00:00,63.0,low,13,5.0,False
T-ab3873,A-8b0451,2023-01-09,2023-01-09 16:00:00,16.0,urgent,115,,False
T-db8ee9,A-05f0e5,2024-06-06,2024-06-06 13:00:00,13.0,medium,58,4.0,False
T-11a32d,A-94c3cd,2023-11-05,2023-11-07 06:00:00,54.0,urgent,86,,True
T-01fc55,A-faa28c,2023-07-25,2023-07-27 22:00:00,70.0,urgent,22,5.0,False
T-d1168e,A-65a46c,2024-04-09,2024-04-11 03:00:00,51.0,urgent,103,5.0,False
T-23bb61,A-756192,2024-06-16,2024-06-17 12:00:00,36.0,low,171,3.0,False
T-ac09fb,A-751bd4,2023-09-13,2023-09-13 15:00:00,15.0,high,97,,False
T-ed8926,A-32728c,2023-03-11,2023-03-12 05:00:00,29.0,medium,72,4.0,False
T-675f77,A-af0cd2,2023-08-16,2023-08-18 10:00:00,58.0,low,173,,False
T-0134fb,A-c16101,2024-12-08,2024-12-09 10:00:00,34.0,urgent,70,,True
T-5cfb64,A-5a92e7,2024-08-15,2024-08-17 21:00:00,69.0,low,136,,False
T-27abc5,A-4c56c9,2024-01-06,2024-01-08 02:00:00,50.0,high,61,3.0,False
T-0b8b7d,A-3b5cd1,2023-04-18,2023-04-19 00:00:00,24.0,low,53,,False
T-30849e,A-e51ec7,2023-03-03,2023-03-03 15:00:00,15.0,low,99,,False
T-5dc1bf,A-86cdb4,2024-03-29,2024-03-30 09:00:00,33.0,urgent,129,,False
T-0cfcc4,A-69fad4,2024-09-13,2024-09-13 01:00:00,1.0,urgent,164,4.0,False
T-1f3e8a,A-f03140,2023-05-08,2023-05-08 12:00:00,12.0,medium,132,,False
T-4bfec4,A-09316c,2024-11-12,2024-11-13 16:00:00,40.0,low,105,3.0,False
T-2fdfe5,A-05d3b3,2024-05-14,2024-05-15 15:00:00,39.0,low,114,4.0,False
T-07ff37,A-b54c01,2024-01-07,2024-01-08 18:00:00,42.0,high,106,,False
T-484790,A-0f6450,2023-12-13,2023-12-14 18:00:00,42.0,urgent,102,,False
T-37b3f3,A-e40f45,2024-02-26,2024-02-26 21:00:00,21.0,high,132,5.0,False
T-a96055,A-e43bf7,2024-11-27,2024-11-29 01:00:00,49.0,medium,9,4.0,False
T-a1823c,A-50bb9f,2024-08-17,2024-08-19 08:00:00,56.0,urgent,25,,False
T-5faeda,A-92a333,2023-06-03,2023-06-03 04:00:00,4.0,high,55,,False
T-ac9630,A-13466a,2023-11-11,2023-11-11 05:00:00,5.0,high,130,5.0,False
T-d890d5,A-6da850,2023-09-22,2023-09-22 12:00:00,12.0,high,131,,False
T-37e292,A-ac14bb,2024-06-12,2024-06-13 04:00:00,28.0,low,38,4.0,False
T-4c0c16,A-6dee43,2024-07-19,2024-07-21 21:00:00,69.0,urgent,108,,False
T-2873de,A-10b8f2,2024-01-31,2024-01-31 12:00:00,12.0,low,59,3.0,False
T-b5076f,A-712533,2024-08-07,2024-08-09 19:00:00,67.0,medium,53,3.0,False
T-68fee5,A-5ed98d,2024-03-12,2024-03-12 16:00:00,16.0,urgent,114,,False
T-3329cb,A-592832,2024-04-30,2024-04-30 09:00:00,9.0,low,123,5.0,False
T-38a3f8,A-5c9849,2023-12-14,2023-12-16 18:00:00,66.0,low,41,,False
T-f2c439,A-f6b2fb,2023-04-18,2023-04-20 21:00:00,69.0,medium,70,3.0,False
T-39424e,A-ccc747,2024-08-05,2024-08-05 05:00:00,5.0,medium,137,,True
T-856bdd,A-508199,2024-08-17,2024-08-19 00:00:00,48.0,low,52,,False
T-c9a926,A-6a4e2d,2024-09-15,2024-09-15 15:00:00,15.0,low,126,5.0,True
T-c7f28d,A-ffc04f,2023-08-17,2023-08-17 14:00:00,14.0,low,9,,True
T-1a8ff8,A-e61e98,2023-04-22,2023-04-22 02:00:00,2.0,low,44,5.0,True
T-6ff72c,A-241e75,2024-09-02,2024-09-03 02:00:00,26.0,high,178,5.0,False
T-ba2219,A-463db0,2023-04-24,2023-04-26 10:00:00,58.0,urgent,179,,True
T-ab7721,A-22f2df,2023-03-24,2023-03-26 13:00:00,61.0,urgent,19,,False
T-ae3a16,A-186a44,2024-06-19,2024-06-21 03:00:00,51.0,low,97,,False
T-9aee85,A-9ee962,2024-05-26,2024-05-27 15:00:00,39.0,medium,155,,False
T-e17f8c,A-ac85cd,2024-02-02,2024-02-02 17:00:00,17.0,low,66,4.0,False
T-31cd64,A-eb7c38,2023-02-13,2023-02-14 17:00:00,41.0,urgent,33,4.0,False
T-814d7e,A-313be3,2024-11-09,2024-11-10 15:00:00,39.0,low,141,5.0,True
T-984352,A-417d2f,2023-02-15,2023-02-15 10:00:00,10.0,high,129,4.0,False
T-ad5807,A-443b7c,2023-01-24,2023-01-24 14:00:00,14.0,high,14,,False
T-7af423,A-149a69,2024-08-28,2024-08-28 09:00:00,9.0,medium,172,4.0,False
T-162d1f,A-a0ca4e,2023-08-20,2023-08-22 12:00:00,60.0,high,77,4.0,True
T-b2925a,A-eb7fac,2024-01-15,2024-01-17 23:00:00,71.0,low,172,,False
T-e3507b,A-e98302,2023-02-28,2023-02-28 14:00:00,14.0,high,95,4.0,False
T-88abc2,A-ad64c6,2024-10-13,2024-10-13 12:00:00,12.0,high,159,,False
T-b348cc,A-cbd1a3,2023-07-22,2023-07-23 09:00:00,33.0,urgent,145,4.0,False
T-42f242,A-922109,2024-04-12,2024-04-14 01:00:00,49.0,high,104,3.0,False
T-1df364,A-c70870,2024-05-06,2024-05-06 19:00:00,19.0,medium,127,4.0,False
T-6b8b96,A-d27f50,2023-03-27,2023-03-29 12:00:00,60.0,urgent,101,3.0,False
T-2fa50a,A-b9f5b1,2023-02-10,2023-02-11 13:00:00,37.0,medium,17,4.0,False
T-f4bc90,A-503d5a,2023-04-28,2023-04-28 11:00:00,11.0,high,27,3.0,False
T-fecc33,A-712f1c,2023-09-07,2023-09-08 07:00:00,31.0,low,121,3.0,False
T-a2665a,A-cea1f0,2024-10-11,2024-10-12 04:00:00,28.0,urgent,161,4.0,False
T-b77fc1,A-558c72,2023-05-10,2023-05-12 18:00:00,66.0,high,83,,False
T-42c4fb,A-17939a,2023-08-18,2023-08-18 08:00:00,8.0,urgent,50,,False
T-7a1469,A-503d5a,2024-05-02,2024-05-04 16:00:00,64.0,medium,27,,False
T-186d63,A-cbbe12,2024-08-08,2024-08-09 02:00:00,26.0,medium,40,,False
T-581c3c,A-4c56c9,2024-10-05,2024-10-06 05:00:00,29.0,high,8,3.0,False
T-93e27e,A-8bde0c,2023-08-06,2023-08-08 07:00:00,55.0,high,42,4.0,False
T-5ac967,A-4814a3,2023-03-08,2023-03-08 12:00:00,12.0,urgent,161,,False
T-6086c6,A-cd458b,2024-09-08,2024-09-08 02:00:00,2.0,urgent,84,5.0,False
T-ca2383,A-81edc3,2024-05-20,2024-05-22 12:00:00,60.0,high,79,5.0,False
T-271d67,A-40a557,2024-10-27,2024-10-27 01:00:00,1.0,urgent,1,,False
T-2a6f2e,A-cc98bc,2023-03-24,2023-03-24 01:00:00,1.0,low,159,4.0,False
T-7cab7d,A-c37cab,2024-01-15,2024-01-15 01:00:00,1.0,low,28,4.0,False
T-1ce30f,A-82d8a6,2024-11-13,2024-11-14 02:00:00,26.0,medium,37,,False
T-ea65ad,A-8b0451,2024-01-30,2024-01-30 06:00:00,6.0,medium,79,4.0,False
T-44b8e5,A-de24d5,2024-06-27,2024-06-29 17:00:00,65.0,low,4,,False
T-0111f8,A-96e141,2024-04-15,2024-04-15 23:00:00,23.0,high,95,5.0,False
T-d82e4d,A-f446b6,2023-06-29,2023-07-01 03:00:00,51.0,urgent,120,,False
T-e5a027,A-40a557,2024-06-24,2024-06-24 01:00:00,1.0,urgent,44,,False
T-b123d2,A-32fb14,2024-09-05,2024-09-05 07:00:00,7.0,low,89,4.0,False
T-8a2ad9,A-d922bf,2024-01-23,2024-01-25 23:00:00,71.0,low,125,,False
T-46e5ce,A-089363,2024-09-06,2024-09-08 11:00:00,59.0,high,46,4.0,False
T-e481c6,A-856b1e,2023-08-01,2023-08-03 03:00:00,51.0,low,22,,False
T-9d8a29,A-c222ab,2024-07-16,2024-07-17 13:00:00,37.0,urgent,131,,False
T-bafc8d,A-c42f1f,2023-11-14,2023-11-14 01:00:00,1.0,high,122,,True
T-94b674,A-f25509,2023-10-20,2023-10-21 20:00:00,44.0,urgent,78,,False
T-92101f,A-202b67,2024-02-12,2024-02-13 11:00:00,35.0,high,51,5.0,False
T-cd3896,A-17939a,2024-05-14,2024-05-15 02:00:00,26.0,high,35,5.0,False
T-b52677,A-53f4e3,2023-03-11,2023-03-11 06:00:00,6.0,high,138,3.0,False
T-3ef55f,A-098560,2023-09-02,2023-09-02 01:00:00,1.0,high,174,3.0,True
T-8b1323,A-2edab2,2024-07-15,2024-07-15 12:00:00,12.0,medium,116,,False
T-d2f0e5,A-8b0451,2023-12-27,2023-12-27 20:00:00,20.0,urgent,17,,False
T-a2f9f7,A-f19b24,2023-11-05,2023-11-07 10:00:00,58.0,medium,75,4.0,False
T-d9600d,A-98a59a,2024-12-18,2024-12-19 03:00:00,27.0,urgent,106,4.0,False
T-287662,A-a7bd4b,2024-11-07,2024-11-08 16:00:00,40.0,medium,57,3.0,False
T-7932c2,A-f17767,2024-01-28,2024-01-28 09:00:00,9.0,urgent,132,5.0,False
T-1cf7fa,A-39ddf4,2024-10-14,2024-10-14 12:00:00,12.0,high,21,4.0,False
T-24d5c4,A-4f18f0,2024-03-20,2024-03-22 08:00:00,56.0,high,79,4.0,False
T-7d2f68,A-fd7ad3,2024-10-17,2024-10-19 11:00:00,59.0,low,167,5.0,False
T-d5e980,A-22d9d2,2023-06-21,2023-06-21 18:00:00,18.0,low,137,4.0,False
T-d80204,A-684255,2024-08-11,2024-08-12 05:00:00,29.0,medium,6,5.0,False
T-ae53a2,A-0532a9,2024-01-29,2024-01-31 11:00:00,59.0,low,165,,False
T-056a79,A-c43359,2024-05-23,2024-05-24 08:00:00,32.0,urgent,103,,False
T-27e2a5,A-9f9299,2024-09-11,2024-09-13 19:00:00,67.0,low,42,,False
T-f73830,A-51ec1b,2024-09-11,2024-09-13 23:00:00,71.0,low,174,,True
T-182de8,A-993085,2024-06-07,2024-06-08 07:00:00,31.0,low,108,,False
T-cb1b0e,A-a33200,2024-05-12,2024-05-14 08:00:00,56.0,urgent,46,5.0,False
T-54b828,A-c42f1f,2024-02-27,2024-02-27 22:00:00,22.0,low,150,5.0,False
T-f0ff14,A-b179bf,2024-11-02,2024-11-02 12:00:00,12.0,urgent,17,,False
T-72f058,A-118d55,2023-02-16,2023-02-16 09:00:00,9.0,high,82,,False
T-ed12da,A-702032,2023-03-30,2023-03-31 12:00:00,36.0,medium,34,3.0,False
T-b3f296,A-05f0e5,2023-10-04,2023-10-04 11:00:00,11.0,high,91,4.0,False
T-2bec1c,A-6dee43,2024-11-07,2024-11-07 15:00:00,15.0,high,51,,False
T-22afc4,A-cdf020,2024-04-13,2024-04-14 11:00:00,35.0,urgent,3,4.0,False
T-8e58b9,A-cc1d8d,2024-08-06,2024-08-06 03:00:00,3.0,high,106,4.0,False
T-01387f,A-854864,2024-03-26,2024-03-27 21:00:00,45.0,low,74,5.0,False
T-9f4e20,A-7a0d69,2024-07-04,2024-07-05 12:00:00,36.0,urgent,83,,False
T-374bd7,A-038089,2023-05-14,2023-05-14 17:00:00,17.0,low,36,,False
T-a65795,A-d77f4c,2023-06-30,2023-06-30 08:00:00,8.0,urgent,82,5.0,False
T-d552c8,A-94f8c9,2024-02-21,2024-02-21 22:00:00,22.0,urgent,93,5.0,False
T-c6ebe1,A-331424,2023-03-15,2023-03-15 20:00:00,20.0,medium,154,,False
T-2f3247,A-716841,2024-04-25,2024-04-25 04:00:00,4.0,low,48,4.0,False
T-5117fb,A-c7e58b,2023-12-11,2023-12-13 17:00:00,65.0,medium,64,3.0,False
T-c1b39d,A-92a333,2024-06-05,2024-06-06 20:00:00,44.0,low,103,,True
T-f99a2c,A-4a267b,2023-04-26,2023-04-26 01:00:00,1.0,medium,61,3.0,False
T-83edca,A-3f9cc0,2024-05-01,2024-05-01 12:00:00,12.0,urgent,99,5.0,True
T-721dbc,A-53f4e3,2023-10-13,2023-10-13 12:00:00,12.0,urgent,54,,False
T-592ec1,A-544d0a,2023-05-23,2023-05-24 03:00:00,27.0,low,161,5.0,False
T-bccf47,A-0b0d6d,2023-05-05,2023-05-05 15:00:00,15.0,high,92,,False
T-381eff,A-9f9299,2024-12-28,2024-12-29 11:00:00,35.0,low,139,5.0,False
T-115c3c,A-95b24a,2024-02-01,2024-02-01 09:00:00,9.0,medium,162,5.0,False
T-3d0cfa,A-1e6fc3,2023-04-15,2023-04-15 23:00:00,23.0,urgent,50,3.0,False
T-ac71c9,A-186a44,2024-01-18,2024-01-18 08:00:00,8.0,high,155,3.0,False
T-bf29da,A-0cc442,2024-04-29,2024-05-01 10:00:00,58.0,urgent,110,3.0,False
T-b3feb3,A-f5641b,2024-09-14,2024-09-16 21:00:00,69.0,high,121,3.0,True
T-c6fa3a,A-7c6b6b,2023-06-04,2023-06-06 05:00:00,53.0,low,96,5.0,False
T-b5fa1f,A-44dc83,2023-10-07,2023-10-07 16:00:00,16.0,medium,57,,False
T-d51d42,A-ba6516,2023-03-08,2023-03-08 09:00:00,9.0,low,149,5.0,False
T-ba8b3a,A-d4ac0e,2023-06-18,2023-06-18 22:00:00,22.0,high,40,4.0,False
T-dba043,A-32fb14,2024-06-17,2024-06-19 14:00:00,62.0,urgent,60,5.0,False
T-0bb5ac,A-7920cc,2024-10-21,2024-10-21 13:00:00,13.0,low,9,,False
T-cff159,A-180abf,2023-08-15,2023-08-17 17:00:00,65.0,medium,138,,False
T-2b5ff8,A-0651a4,2024-09-12,2024-09-14 18:00:00,66.0,high,32,5.0,False
T-79d436,A-05f0e5,2023-01-25,2023-01-25 20:00:00,20.0,high,177,4.0,False
T-8da35c,A-7f4db3,2023-03-14,2023-03-14 15:00:00,15.0,urgent,60,3.0,False
T-611dd3,A-44dc83,2024-03-02,2024-03-04 11:00:00,59.0,high,169,5.0,False
T-12a740,A-87aa7b,2024-12-29,2024-12-29 22:00:00,22.0,urgent,147,,False
T-9656b4,A-f51f16,2024-07-10,2024-07-12 10:00:00,58.0,urgent,172,,False
T-10fc64,A-7f4db3,2024-08-09,2024-08-09 12:00:00,12.0,medium,75,,False
T-069c43,A-1986ca,2024-04-08,2024-04-10 02:00:00,50.0,high,53,3.0,False
T-263799,A-d4e0d4,2024-02-15,2024-02-16 05:00:00,29.0,medium,6,,False
T-89a21e,A-b07b56,2024-10-30,2024-11-01 07:00:00,55.0,high,113,,False
T-0ba1a8,A-f25509,2023-11-05,2023-11-07 06:00:00,54.0,urgent,72,5.0,False
T-7e4e70,A-20736a,2024-06-08,2024-06-09 23:00:00,47.0,low,26,5.0,False
T-20af37,A-faa28c,2024-10-30,2024-11-01 06:00:00,54.0,low,174,,False
T-d5f42b,A-18793f,2023-10-11,2023-10-13 18:00:00,66.0,low,81,3.0,False
T-d895b8,A-ed510f,2023-05-04,2023-05-05 08:00:00,32.0,low,45,3.0,False
T-db932a,A-9779ad,2024-10-28,2024-10-28 10:00:00,10.0,urgent,92,,False
T-784b41,A-dcc3f1,2023-10-10,2023-10-10 23:00:00,23.0,medium,21,4.0,False
T-fdf135,A-34ea2f,2023-01-04,2023-01-05 20:00:00,44.0,urgent,65,4.0,False
T-7905fa,A-55f257,2023-12-10,2023-12-11 19:00:00,43.0,low,175,,False
T-4a53fe,A-e40f45,2024-07-12,2024-07-14 01:00:00,49.0,low,153,,False
T-0238f9,A-443b7c,2024-07-19,2024-07-19 05:00:00,5.0,medium,81,4.0,False
T-762081,A-068fc6,2023-01-24,2023-01-25 19:00:00,43.0,urgent,118,5.0,False
T-8e6d12,A-6f50ae,2024-11-14,2024-11-14 01:00:00,1.0,high,83,4.0,False
T-fcfcf7,A-89ee83,2024-02-13,2024-02-13 05:00:00,5.0,low,82,4.0,False
T-fe6445,A-a865bd,2024-06-05,2024-06-05 21:00:00,21.0,urgent,9,,False
T-ce0f83,A-296d7c,2024-07-24,2024-07-27 00:00:00,72.0,urgent,68,3.0,False
T-5752a2,A-95b24a,2023-07-18,2023-07-19 23:00:00,47.0,urgent,82,4.0,False
T-c1ac80,A-342303,2023-10-25,2023-10-27 18:00:00,66.0,high,125,4.0,False
T-7eaf4c,A-86902e,2024-01-12,2024-01-13 10:00:00,34.0,low,63,3.0,False
T-7f775b,A-59f724,2024-01-23,2024-01-23 03:00:00,3.0,high,154,4.0,False
T-e11f4e,A-92a333,2023-11-18,2023-11-18 20:00:00,20.0,medium,64,,False
T-bbad1e,A-3793ee,2023-11-23,2023-11-25 04:00:00,52.0,low,178,,False
T-e0d92c,A-31ab9a,2023-12-27,2023-12-27 23:00:00,23.0,urgent,37,,False
T-6533ba,A-90a8c8,2024-04-07,2024-04-08 03:00:00,27.0,medium,1,3.0,False
T-2b3584,A-f9cc74,2024-02-14,2024-02-15 09:00:00,33.0,low,120,5.0,False
T-9d29d0,A-34ea2f,2023-12-30,2023-12-31 21:00:00,45.0,low,60,,False
T-c6eb1f,A-2b9d3e,2024-06-24,2024-06-25 19:00:00,43.0,urgent,43,,False
T-7f7908,A-78f02b,2023-01-10,2023-01-10 08:00:00,8.0,low,2,3.0,False
T-508ea0,A-9289f6,2023-10-21,2023-10-21 12:00:00,12.0,high,53,3.0,False
T-f402a9,A-e888d1,2023-12-21,2023-12-22 04:00:00,28.0,high,91,5.0,False
T-731aca,A-139c3b,2023-12-29,2023-12-29 14:00:00,14.0,high,36,,False
T-7a57cf,A-0f6450,2023-08-21,2023-08-22 07:00:00,31.0,medium,59,5.0,False
T-e766b0,A-00bed1,2023-01-14,2023-01-16 18:00:00,66.0,high,98,,False
T-922d49,A-7f6b86,2024-12-20,2024-12-21 07:00:00,31.0,urgent,114,4.0,False
T-c6e82b,A-bc87bc,2024-06-06,2024-06-07 13:00:00,37.0,high,178,,False
T-fe9f10,A-dbc825,2024-03-17,2024-03-18 16:00:00,40.0,low,81,,False
T-e7e186,A-443b7c,2024-02-27,2024-02-29 12:00:00,60.0,urgent,91,,False
T-d980c3,A-4c38bc,2023-04-14,2023-04-14 11:00:00,11.0,urgent,20,,False
T-5bc279,A-443b7c,2023-03-22,2023-03-22 23:00:00,23.0,urgent,18,5.0,False
T-ffb356,A-65c341,2023-10-15,2023-10-16 23:00:00,47.0,high,93,4.0,False
T-f1c022,A-e4bf56,2023-04-10,2023-04-10 18:00:00,18.0,high,73,3.0,False
T-71d508,A-9b9fe9,2023-06-15,2023-06-15 22:00:00,22.0,low,180,5.0,False
T-bf44a3,A-de24d5,2024-11-16,2024-11-17 21:00:00,45.0,high,103,,False
T-5da5ab,A-bb3bd4,2024-12-14,2024-12-14 17:00:00,17.0,urgent,153,3.0,False
T-0811d4,A-f6b2fb,2023-10-29,2023-10-31 10:00:00,58.0,medium,24,4.0,False
T-a35ae1,A-80eeb6,2023-01-30,2023-02-01 20:00:00,68.0,high,38,,False
T-ffdef9,A-1b707d,2023-09-17,2023-09-18 21:00:00,45.0,low,13,,False
T-76632d,A-00bed1,2024-05-16,2024-05-17 03:00:00,27.0,high,46,,False
T-cbc3ef,A-c4ea60,2023-02-06,2023-02-08 02:00:00,50.0,medium,51,3.0,False
T-d9d697,A-417d2f,2024-11-06,2024-11-08 22:00:00,70.0,urgent,3,,False
T-a9918a,A-b20d99,2023-02-12,2023-02-14 15:00:00,63.0,low,22,3.0,False
T-e3c91a,A-d3c88e,2023-04-29,2023-05-02 00:00:00,72.0,high,16,4.0,False
T-91c983,A-dfbd31,2023-05-23,2023-05-23 03:00:00,3.0,high,177,5.0,False
T-ccf229,A-b2225d,2024-07-10,2024-07-12 12:00:00,60.0,high,24,,False
